Name,Team,Pos,Count,Yards,Declined,Offsetting,Pre-Snap,Penalties,Week,Year
R.Harper,New Orleans,SS,1,8,0,0,0,Roughing the Passer (1),2,2011
S.Hurd,Chicago,WR,1,15,0,0,0,Fair Catch Interference (1),2,2011
J.Gilmore,New Orleans,TE,1,5,0,0,1,False Start (1),2,2011
B.De La Puente,New Orleans,C,1,5,0,0,1,False Start (1),2,2011
C.Nicks,New Orleans,G,1,10,0,0,0,Offensive Holding (1),2,2011
Z.Strief,New Orleans,T,1,5,0,0,1,False Start (1),2,2011
D.Sanzenbacher,Chicago,WR,0,0,1,0,0,Offensive Pass Interference (1),2,2011
R.Sherman,Seattle,CB,0,0,0,1,0,Face Mask (15 Yards) (1),2,2011
L.Foote,Pittsburgh,MLB,0,0,0,1,0,Illegal Block Above the Waist (1),2,2011
R.Gallery,Seattle,G,1,10,0,0,0,Offensive Holding (1),2,2011
R.Brock,Seattle,DE,1,2,0,0,0,Roughing the Passer (1),2,2011
D.Legursky,Pittsburgh,C,1,15,0,0,0,Clipping (1),2,2011
C.Brown,Pittsburgh,DB,1,15,0,0,0,Personal Foul (1),2,2011
J.Scott,Pittsburgh,T,1,10,0,0,0,Offensive Holding (1),2,2011
T.Jackson,Seattle,QB,1,5,0,0,1,Delay of Game (1),2,2011
C.Allen,Pittsburgh,DB,1,8,0,0,0,Defensive Holding (1),2,2011
A.Lee,San Francisco,P,1,5,0,0,1,Delay of Game (1),2,2011
F.Gore,San Francisco,RB,1,5,0,0,1,False Start (1),2,2011
B.James,Dallas,ILB,1,25,0,0,0,Defensive Pass Interference (1),2,2011
S.Lee,Dallas,LB,1,10,0,0,0,Offensive Holding (1),2,2011
A.Snyder,San Francisco,G,1,5,0,0,1,Illegal Formation (1),2,2011
K.Brooking,Dallas,MLB,1,15,0,0,0,Leverage (1),2,2011
A.Smith,San Francisco,QB,1,5,0,0,1,Delay of Game (1),2,2011
V.Jackson,San Diego,WR,1,5,0,0,1,False Start (1),2,2011
A.Barnes,San Diego,LB,0,0,1,0,1,Encroachment (1),2,2011
R.Gronkowski,New England,TE,1,10,0,0,0,Offensive Holding (1),2,2011
T.Spikes,San Diego,ILB,1,4,0,0,0,Illegal Contact (1),2,2011
A.Carter,New England,DE,1,15,0,0,0,Roughing the Passer (1),2,2011
J.Hester,San Diego,RB,1,10,0,0,0,Offensive Holding (1),2,2011
M.McNeill,San Diego,T,1,5,0,0,1,False Start (1),2,2011
D.McCourty,New England,DB,1,10,0,0,0,Illegal Block Above the Waist (1),2,2011
S.Brown,New England,DB,1,20,0,0,0,Defensive Pass Interference (1),2,2011
C.Thomas,San Diego,DE,1,5,0,0,1,Neutral Zone Infraction (1),2,2011
Z.Beadles,Denver,G,1,5,0,0,1,False Start (1),2,2011
E.Decker,Denver,WR,0,0,1,0,0,Offensive Pass Interference (1),2,2011
G.Wilson,Cincinnati,DB,1,10,0,0,0,Illegal Block Above the Waist (1),2,2011
C.Boling,Cincinnati,G,1,10,0,0,0,Offensive Holding (1),2,2011
J.Fanene,Cincinnati,DE,1,15,0,0,0,Roughing the Passer (1),2,2011
V.Miller,Denver,LB,1,5,0,0,1,Encroachment (1),2,2011
A.Goodman,Denver,CB,1,5,0,0,0,Defensive Pass Interference (1),2,2011
C.Cochart,Cincinnati,TE,1,10,0,0,0,Offensive Holding (1),2,2011
C.Vaughn,Denver,DB,1,16,0,0,0,Defensive Pass Interference (1),2,2011
B.Leonard,Cincinnati,RB,1,5,0,0,0,Offensive Holding (1),2,2011
M.Brisiel,Houston,G,1,10,0,0,0,Offensive Holding (1),2,2011
J.Long,Miami,T,1,5,0,0,1,False Start (1),2,2011
M.Colombo,Miami,T,0,0,1,0,0,Offensive Holding (1),2,2011
C.Jenkins,Philadelphia,DT,1,2,0,0,0,Personal Foul (1),2,2011
L.Sidbury,Atlanta,DE,0,0,1,0,0,Illegal Use of Hands (1),2,2011
R.Edwards,Atlanta,DE,1,5,0,0,1,Encroachment (1),2,2011
M.Ryan,Atlanta,QB,0,0,0,1,0,Intentional Grounding (1),2,2011
D.Rodgers-Cromartie,Philadelphia,CB,1,5,0,0,1,Defensive Offside (1),2,2011
C.Anderson,Philadelphia,FS,1,8,0,0,0,Offensive Holding (1),2,2011
B.Pascoe,N.Y. Giants,TE,1,5,0,0,1,False Start (1),2,2011
D.Baas,N.Y. Giants,C,1,10,0,0,0,Offensive Holding (1),2,2011
B.Leber,St. Louis,OLB,1,15,0,0,0,Face Mask (15 Yards) (1),2,2011
D.Washington,Kansas City,SS,1,10,0,0,0,Offensive Holding (1),2,2011
Z.DeOssie,N.Y. Giants,LS,1,15,0,0,0,Unnecessary Roughness (1),2,2011
T.Williams,Washington,T,1,5,0,0,1,False Start (1),2,2011
C.Harris,Denver,CB,1,4,0,0,0,Player Out of Bounds on Punt (1),2,2011
J.Peters,Philadelphia,T,1,5,0,0,1,False Start (1),2,2011
A.Cromartie,N.Y. Jets,DB,4,46,0,0,0,"Defensive Pass Interference (2), Defensive Holding (2)",3,2011
S.Routt,Oakland,CB,3,25,0,0,0,"Defensive Pass Interference (1), Illegal Use of Hands (1), Defensive Holding (1)",3,2011
C.Rachal,San Francisco,G,2,10,1,0,1,"Offensive Holding (2), False Start (1)",3,2011
F.Omiyale,Chicago,T,2,10,0,1,2,"False Start (2), Offensive Holding (1)",3,2011
J.Scott,Pittsburgh,T,3,25,0,0,1,"Offensive Holding (2), Illegal Formation (1)",3,2011
J.Backus,Detroit,T,2,10,1,0,2,"False Start (2), Offensive Holding (1)",3,2011
C.Griffin,Minnesota,CB,0,0,2,0,0,"Illegal Use of Hands (1), Defensive Holding (1)",3,2011
T.Lang,Green Bay,G,2,10,0,0,2,False Start (2),3,2011
D.Free,Dallas,T,2,20,0,0,0,Offensive Holding (2),3,2011
S.Smith,Tennessee,DT,2,20,0,0,1,"Face Mask (15 Yards) (1), Defensive Offside (1)",3,2011
B.Fletcher,St. Louis,DB,2,47,0,0,0,"Defensive Pass Interference (1), Face Mask (15 Yards) (1)",3,2011
A.Green,Cincinnati,WR,2,10,0,0,2,False Start (2),3,2011
D.Patterson,Cleveland,CB,2,20,0,0,0,"Horse Collar Tackle (1), Defensive Holding (1)",3,2011
A.Fasano,Miami,TE,2,15,0,0,1,"False Start (1), Offensive Holding (1)",3,2011
L.Houston,Oakland,LB,2,20,0,0,1,"Personal Foul (1), Defensive Offside (1)",3,2011
M.Oher,Baltimore,T,2,20,0,0,0,"Offensive Holding (1), Illegal Use of Hands (1)",3,2011
E.Monroe,Jacksonville,T,2,16,0,0,0,"Offensive Holding (1), Illegal Use of Hands (1)",3,2011
C.Clifton,Green Bay,T,1,5,1,0,1,"False Start (1), Offensive Holding (1)",3,2011
J.Sitton,Green Bay,G,1,5,1,0,2,"False Start (1), Illegal Formation (1)",3,2011
R.Brock,Seattle,DE,2,9,0,0,2,"Defensive Offside (1), Neutral Zone Infraction (1)",3,2011
N.Barnett,Buffalo,LB,2,15,0,0,0,"Unnecessary Roughness (1), Defensive Holding (1)",3,2011
E.Wood,Buffalo,C,2,25,0,0,0,"Offensive Holding (1), Chop Block (1)",3,2011
L.Mankins,New England,G,2,15,0,0,1,"False Start (1), Offensive Holding (1)",3,2011
M.Jenkins,Minnesota,WR,2,10,0,0,0,"Offensive Holding (1), Illegal Forward Pass (1)",3,2011
F.Rucker,Cincinnati,DE,2,15,0,0,1,"Illegal Block Above the Waist (1), Defensive Offside (1)",3,2011
L.Pope,Kansas City,TE,2,20,0,0,0,"Offensive Pass Interference (1), Offensive Holding (1)",3,2011
J.Smith,St. Louis,T,2,30,0,0,0,"Unnecessary Roughness (1), Personal Foul (1)",3,2011
J.Peppers,Chicago,OLB,1,5,1,0,2,"Defensive Offside (1), Neutral Zone Infraction (1)",3,2011
M.Newhouse,Green Bay,G,1,5,1,0,1,"False Start (1), Ineligible Downfield Pass (1)",3,2011
A.Rodgers,Green Bay,QB,2,10,0,0,2,Delay of Game (2),3,2011
D.Hester,Chicago,WR,2,20,0,0,1,"False Start (1), Unnecessary Roughness (1)",3,2011
J.Lacey,Indianapolis,DB,1,10,1,0,0,"Offensive Holding (1), Running Into the Kicker (1)",3,2011
C.Johnson,Minnesota,G,1,4,1,0,2,"False Start (1), Illegal Formation (1)",3,2011
D.Grant,N.Y. Giants,SS,1,0,0,0,1,Defensive Offside (1),3,2011
A.Lucas,Seattle,T,0,0,1,0,0,Unnecessary Roughness (1),3,2011
B.Watson,Cleveland,TE,1,5,0,0,1,False Start (1),3,2011
J.Greer,New Orleans,CB,1,7,0,0,0,Illegal Block Above the Waist (1),3,2011
M.Massaquoi,Cleveland,WR,1,15,0,0,0,Unsportsmanlike Conduct (1),3,2011
J.Jones,Tennessee,DE,1,15,0,0,0,Roughing the Passer (1),3,2011
C.Woodson,Green Bay,FS,0,0,1,0,0,Defensive Holding (1),3,2011
J.Dreessen,Houston,TE,1,10,0,0,0,Offensive Pass Interference (1),3,2011
D.Penn,Tampa Bay,T,0,0,1,0,0,Offensive Holding (1),3,2011
J.Byrd,Buffalo,FS,1,13,0,0,0,Unnecessary Roughness (1),3,2011
A.Smith,Houston,DE,1,5,0,0,1,Encroachment (1),3,2011
L.Bodden,New England,DB,0,0,1,0,0,Illegal Contact (1),3,2011
G.Hayes,Tampa Bay,OLB,1,5,0,0,1,Neutral Zone Infraction (1),3,2011
C.Finnegan,Tennessee,CB,1,5,0,0,0,Offensive Holding (1),3,2011
J.Reitz,Indianapolis,T,1,9,0,0,0,Offensive Holding (1),3,2011
D.Manning,Houston,SS,1,13,0,0,0,Personal Foul (1),3,2011
L.Harris,Tennessee,C,1,10,0,0,0,Offensive Holding (1),3,2011
J.Mincey,Jacksonville,DE,1,4,0,0,1,Neutral Zone Infraction (1),3,2011
C.Rinehart,Buffalo,G,1,5,0,0,1,False Start (1),3,2011
J.Asamoah,Kansas City,G,1,10,0,0,0,Offensive Holding (1),3,2011
C.Graham,Chicago,CB,1,10,0,0,0,Offensive Holding (1),3,2011
G.McCoy,Tampa Bay,DT,1,6,0,0,0,Roughing the Passer (1),3,2011
J.Babin,Philadelphia,DE,1,5,0,0,1,Encroachment (1),3,2011
K.DeVan,Philadelphia,C,1,5,0,0,1,False Start (1),3,2011
E.Sims,St. Louis,DE,1,5,0,0,1,Defensive Offside (1),3,2011
J.Kelce,Philadelphia,OL,1,5,0,0,1,False Start (1),3,2011
J.Brown,Washington,T,1,5,0,0,1,False Start (1),3,2011
A.Rolle,N.Y. Giants,DB,1,11,0,0,0,Unnecessary Roughness (1),3,2011
C.Johnson,Carolina,DE,1,5,0,0,1,Defensive Offside (1),3,2011
J.Staley,San Francisco,T,1,5,0,0,1,False Start (1),3,2011
R.Okung,Seattle,T,1,5,0,0,1,False Start (1),3,2011
B.Browner,Seattle,DB,1,5,0,0,0,Illegal Contact (1),3,2011
B.Giacomini,Seattle,T,0,0,1,0,1,Illegal Formation (1),3,2011
A.Brooks,San Francisco,OLB,1,5,0,0,1,Encroachment (1),3,2011
A.Cason,San Diego,CB,1,5,0,0,0,Illegal Contact (1),3,2011
M.Floyd,San Diego,WR,0,0,1,0,0,Offensive Pass Interference (1),3,2011
E.Dickson,Baltimore,TE,1,1,0,0,1,False Start (1),3,2011
J.Sheard,Cleveland,DE,1,15,0,0,0,Roughing the Passer (1),3,2011
J.Thomas,Cleveland,T,1,5,0,0,1,False Start (1),3,2011
N.Solder,New England,T,1,10,0,0,0,Illegal Use of Hands (1),3,2011
C.Johnson,Oakland,CB,0,0,1,0,0,Defensive Pass Interference (1),3,2011
A.Gordon,Kansas City,DE,1,5,0,0,1,Defensive Offside (1),3,2011
E.Amano,Tennessee,C,1,5,0,0,1,False Start (1),3,2011
D.Morgan,Tennessee,OLB,1,5,0,0,1,Defensive Offside (1),3,2011
D.Lowery,Jacksonville,DB,1,15,0,0,0,Face Mask (15 Yards) (1),3,2011
E.Mack,Tampa Bay,DB,1,5,0,0,1,Neutral Zone Infraction (1),3,2011
E.Griffen,Minnesota,DE,1,5,0,0,1,Neutral Zone Infraction (1),3,2011
J.Cutler,Chicago,QB,1,5,0,0,1,Delay of Game (1),3,2011
R.Harper,New Orleans,SS,0,0,1,0,0,Defensive Holding (1),3,2011
J.Gilmore,New Orleans,TE,1,4,0,0,1,False Start (1),3,2011
A.Lee,San Francisco,P,1,5,0,0,1,Delay of Game (1),3,2011
R.Gronkowski,New England,TE,1,5,0,0,1,False Start (1),3,2011
S.Brown,New England,DB,1,31,0,0,0,Defensive Pass Interference (1),3,2011
R.Edwards,Atlanta,DE,1,5,0,0,1,Encroachment (1),3,2011
C.Shorts,Jacksonville,WR,1,5,0,0,1,False Start (1),3,2011
S.Smith,Carolina,WR,1,10,0,0,0,Illegal Block Above the Waist (1),3,2011
J.Baker,Carolina,P,1,5,0,0,1,Delay of Game (1),3,2011
J.Cain,Jacksonville,LS,1,5,0,0,1,False Start (1),3,2011
O.Gaither,Carolina,MLB,1,5,0,0,1,False Start (1),3,2011
R.Kalil,Carolina,C,1,5,0,0,1,False Start (1),3,2011
E.Britton,Jacksonville,T,1,5,0,0,1,False Start (1),3,2011
M.Thomas,Jacksonville,WR,1,10,0,0,0,Offensive Pass Interference (1),3,2011
D.Brown,Houston,T,1,5,0,0,1,False Start (1),3,2011
O.Kreutz,New Orleans,C,0,0,1,0,0,Face Mask (15 Yards) (1),3,2011
C.Myers,Houston,C,1,10,0,0,0,Illegal Use of Hands (1),3,2011
D.Thomas,New Orleans,TE,1,10,0,0,0,Illegal Block Above the Waist (1),3,2011
C.Jordan,New Orleans,DL,1,5,0,0,1,Encroachment (1),3,2011
B.Reed,Houston,LB,1,10,0,0,0,Illegal Block Above the Waist (1),3,2011
C.White,Buffalo,LB,1,4,0,0,0,Illegal Block Above the Waist (1),3,2011
S.Chandler,Buffalo,TE,1,10,0,0,0,Offensive Holding (1),3,2011
R.Ninkovich,New England,OLB,1,15,0,0,0,Roughing the Passer (1),3,2011
R.Corner,Buffalo,DB,1,5,0,0,0,Illegal Block Above the Waist (1),3,2011
K.Love,New England,DT,1,15,0,0,0,Roughing the Passer (1),3,2011
V.Wilfork,New England,NT,1,2,0,0,0,Unsportsmanlike Conduct (1),3,2011
J.Mastrud,Miami,TE,1,5,0,0,1,Illegal Formation (1),3,2011
N.Garner,Miami,G,1,7,0,0,0,Offensive Holding (1),3,2011
B.Marshall,Miami,WR,1,15,0,0,0,Unnecessary Roughness (1),3,2011
Y.Bell,Miami,SS,1,15,0,0,0,Roughing the Passer (1),3,2011
Al.Smith,Cleveland,TE,1,10,0,0,0,Offensive Holding (1),3,2011
J.Jerry,Miami,G,1,10,0,0,0,Offensive Holding (1),3,2011
N.Carroll,Miami,CB,1,6,0,0,0,Defensive Pass Interference (1),3,2011
I.Olshansky,Miami,DT,1,15,0,0,0,Roughing the Passer (1),3,2011
P.Taylor,Cleveland,DE,1,15,0,0,0,Unnecessary Roughness (1),3,2011
C.Stevens,Tennessee,TE,1,10,0,0,0,Offensive Holding (1),3,2011
A.Ayers,Tennessee,LB,1,3,0,0,1,Defensive Offside (1),3,2011
S.Marks,Tennessee,DT,1,2,0,0,1,Encroachment (1),3,2011
J.Mays,Denver,LB,1,15,0,0,0,Face Mask (15 Yards) (1),3,2011
C.Canty,N.Y. Giants,DE,1,5,0,0,1,Neutral Zone Infraction (1),3,2011
D.Tollefson,N.Y. Giants,DE,1,5,0,0,1,Neutral Zone Infraction (1),3,2011
T.Herremans,Philadelphia,G,1,5,0,0,1,False Start (1),3,2011
K.Clayton,Philadelphia,LB,1,10,0,0,0,Illegal Block Above the Waist (1),3,2011
J.Page,Philadelphia,SS,1,1,0,0,0,Defensive Pass Interference (1),3,2011
A.Allen,Minnesota,CB,1,10,0,0,0,Offensive Holding (1),3,2011
S.Hutchinson,Minnesota,G,1,10,0,0,0,Offensive Holding (1),3,2011
R.Sims,Detroit,G,1,10,0,0,0,Offensive Holding (1),3,2011
A.Palmer,Detroit,LB,1,5,0,0,1,False Start (1),3,2011
R.Donahue,Detroit,P,1,13,0,0,0,Face Mask (15 Yards) (1),3,2011
D.Aromashodu,Minnesota,WR,1,5,0,0,0,Player Out of Bounds on Punt (1),3,2011
J.Wendling,Detroit,FS,1,12,0,0,0,Unnecessary Roughness (1),3,2011
K.Williams,Minnesota,DT,1,5,0,0,1,Encroachment (1),3,2011
C.Greenway,Minnesota,OLB,1,15,0,0,0,Horse Collar Tackle (1),3,2011
C.Williams,Detroit,DT,0,0,1,0,1,Defensive Offside (1),3,2011
K.Onatolu,Minnesota,LB,1,15,0,0,0,Unnecessary Roughness (1),3,2011
C.Culliver,San Francisco,DB,1,10,0,0,0,Illegal Block Above the Waist (1),3,2011
P.Haralson,San Francisco,OLB,1,5,0,0,1,Defensive Offside (1),3,2011
A.Davis,San Francisco,T,1,5,0,0,1,False Start (1),3,2011
M.Crabtree,San Francisco,WR,1,5,0,0,0,Illegal Touch Pass (1),3,2011
R.Maualuga,Cincinnati,MLB,1,5,0,0,0,Unnecessary Roughness (1),3,2011
N.Livings,Cincinnati,G,1,10,0,0,0,Offensive Holding (1),3,2011
A.Dixon,San Francisco,RB,1,10,0,0,0,Offensive Holding (1),3,2011
D.Peko,Cincinnati,DT,0,0,1,0,0,Defensive Holding (1),3,2011
M.Mulligan,N.Y. Jets,TE,1,5,0,0,1,False Start (1),3,2011
M.Slauson,N.Y. Jets,G,1,5,0,0,1,False Start (1),3,2011
K.Wimbley,Oakland,OLB,1,5,0,0,0,Defensive Holding (1),3,2011
K.Boss,Oakland,TE,1,5,0,0,1,False Start (1),3,2011
C.Schilens,Oakland,WR,0,0,1,0,1,Illegal Shift (1),3,2011
C.Pace,N.Y. Jets,OLB,1,5,0,0,0,Defensive Holding (1),3,2011
J.Gaither,Kansas City,T,1,5,0,0,1,False Start (1),3,2011
C.Wiegmann,Kansas City,C,1,10,0,0,0,Offensive Holding (1),3,2011
T.LaBoy,San Diego,OLB,1,15,0,0,0,Roughing the Passer (1),3,2011
J.Clary,San Diego,G,1,5,0,0,1,False Start (1),3,2011
D.Alexander,St. Louis,WR,1,5,0,0,1,Defensive Offside (1),3,2011
J.Bell,St. Louis,G,1,15,0,0,0,Chop Block (1),3,2011
L.Williams,Baltimore,WR,0,0,1,0,0,Offensive Pass Interference (1),3,2011
J.Reid,Baltimore,T,1,5,0,0,1,False Start (1),3,2011
L.Briggs,Chicago,OLB,1,5,0,0,1,Defensive Offside (1),3,2011
N.Reed,Chicago,DE,1,5,0,0,1,Encroachment (1),3,2011
E.Walden,Green Bay,OLB,0,0,0,1,0,Roughing the Passer (1),3,2011
C.Spencer,Chicago,C,1,10,0,0,0,Offensive Holding (1),3,2011
D.Carter,Arizona,DT,1,5,0,0,1,Neutral Zone Infraction (1),3,2011
J.Carpenter,Seattle,G,0,0,1,0,0,Offensive Holding (1),3,2011
A.Smith,Arizona,RB,1,15,0,0,0,Low Block (1),3,2011
M.Unger,Seattle,C,1,5,0,0,1,False Start (1),3,2011
M.Williams,Seattle,WR,1,5,0,0,1,False Start (1),3,2011
J.Ryan,Seattle,P,1,5,0,0,1,Delay of Game (1),3,2011
